id,value
1558,8174139.672062043
1562,6551673.969198703
1563,6387941.6946493145
1564,7218001.583348865
1565,3706224.1782414797
1568,5085595.379881265
1569,7090859.159396363
1570,5108922.960283902
1573,5087958.624536967
1574,6880331.119529233
1578,6678734.252722186
1580,9269801.572466416
1581,2713551.220321317
1585,6425251.858822018
1591,3020865.7691106657
1598,5587532.7356135165
1600,7563297.903617163
1609,6972552.1571859885
1614,7563297.903617163
1619,7563297.903617163
1628,6674345.873346907
1630,7090859.159396363
1633,6014002.226425486
1638,6436969.312832264
1651,2713551.220321317
1652,7676182.164184258
1659,6014002.226425486
1663,6819229.9740870185
1667,1499964.361336777
1668,7120839.664004461
1670,8351937.914920107
1671,8360224.953080272
1675,5824164.76195847
1678,6819229.9740870185
1681,7691913.604608653
1683,6401590.987444359
1687,7578061.189935655
1689,8548801.018182512
1690,6748100.570289032
1697,9264440.927078
1700,6664068.601471052
1711,6655188.893556406
1713,4857342.236608695
1720,6487066.845225056
1723,11023316.368901815
1729,8472666.12037515
1730,6880331.119529233
1735,7960648.422613645
1736,7090859.159396363
1737,5246211.923055861
1738,6401590.987444359
1741,7985911.846562968
1747,8964568.929581871
1753,6678734.252722186
1755,7090859.159396363
1764,5616310.388746322
1766,9024269.564570766
1770,2744285.2193984906
1775,4633880.947108181
1776,6014002.226425486
1783,7112307.014280683
1789,7451402.732158389
1794,7120839.664004461
1795,5587532.7356135165
1799,9695274.651977316
1802,5578798.410926102
1805,516212.105247076
1808,8445028.524820816
1811,5315878.786476507
1812,8448000.363975206
1813,7951640.054761619
1816,8024984.427858755
1817,8491054.532771807
1820,881075.10988825
1828,7255203.782526804
1837,7951640.054761619
1838,8473015.650920283
1840,4857342.236608695
1841,9525562.526928326
1842,9367016.119689938
1843,5803754.851556256
1845,7865711.941617966
1847,4422925.0591232525
1848,6698699.769761006
1853,5578798.410926102
1855,7985911.846562968
1856,7682824.194433535
1861,9252747.868841045
1864,8048876.281195665
1871,5824164.76195847
1873,4383960.920460993
1874,9251757.121068286
1875,8475491.646321068
1876,6014002.226425486
1877,4475783.914159181
1885,7573748.877172143
1887,6496445.107874046
1894,7951640.054761619
1896,8473015.650920283
1897,9392524.867965156
1905,6698699.769761006
1908,2816360.1136907404
1909,10106511.330872972
1912,5085595.379881265
1918,11202711.4190908
1922,10052413.115769329
1923,7090859.159396363
1926,7951640.054761619
1930,6048420.423781776
1935,6447301.931680044
1949,5567019.747207984
1960,5567019.747207984
1967,6435431.957521351
1968,7671161.317277418
1969,4535872.98021705
1973,5803754.851556256
1974,5751963.332971967
1976,2040470.1575241562
1977,6436969.312832264
1978,9015150.514799463
1982,8354800.380184915
1986,4211611.670220117
1996,6760698.871405835
2002,4633880.947108181
2010,8981090.501918163
2013,7173663.282536951
2014,4404330.609234504
2024,6112883.389221829
2026,2039839.8863197993
2027,7027204.251813035
2028,5590101.436859073
2031,2153744.8142858106
2033,5588412.805311221
2038,7497095.432270037
2041,4341244.547871798
2047,5590101.436859073
2054,5706543.080250309
2055,6967417.980538961
2057,6384952.564211069
2059,5522587.695469682
2062,5706543.080250309
2063,6370076.509990917
2074,1469580.3324842318
2077,5967299.410227106
2089,6747545.096486187
2092,7435714.4054850815
2095,4242835.310965806
2099,7594086.939803164
2108,7052054.038328702
2116,3113096.435984142
2117,7780096.096460628
2120,3755792.737998551
2130,4940459.407375908
2131,1688500.5866492903
2133,5017496.721367821
2135,4967292.782304699
2138,2303707.3658993677
2139,7190930.796683318
2140,7396944.924369451
2143,4275592.915736777
2144,5841006.338694857
2146,5017496.721367821
2148,1393872.247230461
2153,7601990.566572137
2160,3190556.5141861713
2173,5967672.139126225
2179,5935161.687343337
2180,7125820.778528671
2181,2303707.3658993677
2182,1069405.3310505757
2183,2518100.2389791417
2184,6514375.064847455
2189,2783030.80186727
2190,6817144.202010949
2191,7348645.902028914
2192,7190930.796683318
2200,5147936.982462959
2205,3317558.7167287692
2206,6147030.5802794
2207,7320697.6429509455
2212,4525162.1364630535
2215,1688500.5866492903
2219,5890573.03271231
2229,7799262.058164613
2232,5007821.049098902
2238,5105981.468559582
2241,7190930.796683318
2244,3828228.2808609265
2247,696818.6478800809
2249,6500333.852098812
2250,1260353.5246552012
2254,5965876.7826493485
2255,5706543.080250309
2262,5893633.153478456
2264,6123484.791062316
2268,6810831.853022016
2269,7554673.728954596
2281,2157588.8189076856
2284,7646929.145943728
2288,4404330.609234504
2296,5626600.574963079
2299,7185131.688766394
2300,6585319.575373543
2302,7320697.6429509455
2305,7882527.388488685
2310,4815131.813095252
2325,5967672.139126225
2327,4571910.337950588
2332,6353948.848822269
2333,4525162.1364630535
2343,6241597.283404004
2347,8100412.145418238
2350,4359328.870775145
2356,6408831.3530089175
2359,10049534.993353346
2365,4275592.915736777
2370,4252048.818719926
2372,7289951.481972084
2375,5017496.721367821
2382,6013519.962177837
2383,7936748.2710271105
2386,4095269.71094625
2390,6500333.852098812
2398,3182921.3583665816
2403,6734652.463746496
2406,5471112.724454935
2411,4842394.73244004
2418,3190556.5141861713
2419,6147030.5802794
2422,6429640.36206855
2429,4714367.521704711
2430,5948084.113526815
2431,6349011.808351188
2434,5471112.724454935
2439,5935161.687343337
2443,5956123.473687088
2445,10259390.084677227
2449,7150452.956671541
2452,4275592.915736777
2456,5935161.687343337
2459,8467208.309468111
2465,5471112.724454935
2476,4404330.609234504
2485,5706543.080250309
2488,3113096.435984142
2490,7123896.404063317
2491,6879606.577354704
2492,5357783.273757729
2501,2157588.8189076856
2503,6406003.658547791
2506,5703579.112564408
2508,5471112.724454935
2510,3182921.3583665816
2513,7125340.1321067065
2520,5556774.126767339
2521,4525162.1364630535
2525,6348938.007948393
2526,1266332.437394146
2529,5033534.882338613
2530,3940958.0850038077
2535,1759267.3721240205
2536,3840378.397840625
2540,188009.01553228975
2543,1982469.4425213598
2547,4938775.434707566
2549,732603.7708611777
2558,4086366.3736330965
2559,3668567.240739427
2562,5380052.218777176
2568,962546.4854737446
2570,3940958.0850038077
2571,3699515.394439457
2573,1771846.6358486968
2575,3940958.0850038077
2576,3096462.057797058
2577,3096462.057797058
2578,3002172.5959580103
2581,4746306.793926158
2582,4105098.0245655077
2583,5517584.195233961
2584,3851978.831251245
2586,732603.7708611777
2587,4105098.0245655077
2595,2595378.468540123
2600,4333014.572342294
2603,4105098.0245655077
2604,4609172.471213679
2605,3002172.5959580103
2606,4390046.302935505
2610,5018545.715792073
2613,4316228.682733408
2630,4923374.547144586
2631,962546.4854737446
2632,5281267.697666807
2652,4695542.111781848
2659,3322805.5004930696
2662,5370605.279872716
2665,1605602.9577824147
2667,4652798.596986882
2668,5763656.970773748
2672,3164614.7821518662
2674,2882439.0659242566
2675,3002172.5959580103
2676,4318813.855952837
2678,3840378.397840625
2685,4212882.818438888
2689,2477694.3317701216
2691,2658253.4853096325
2694,5058007.292577696
2695,1771846.6358486968
2697,3547812.6138164327
2699,4517752.007363952
2700,3002172.5959580103
2701,2658253.4853096325
2705,3889242.0391801167
2716,2882439.0659242566
2718,3274563.4402223914
2721,3274563.4402223914
2733,4796272.797789036
2737,1563593.415064836
2739,5445485.298638239
2748,4430913.477838095
2749,3675963.1711054044
2752,3954572.795643106
2753,2649821.934270829
2755,962546.4854737446
2765,2158452.714929798
2766,3002172.5959580103
2774,3840378.397840625
2775,3940958.0850038077
2776,4941961.884471054
2777,2158452.714929798
2779,3303825.89535699
2785,5397197.421445023
2786,6369171.90637355
2796,4695542.111781848
2797,2658253.4853096325
2805,5058007.292577696
2807,4748349.9090353055
2809,7126491.227675995
2810,3002172.5959580103
2816,3322805.5004930696
2817,4050056.031962111
2819,4916034.890451571
2827,3839544.4805221404
2833,3669401.158057912
2835,5255768.265922086
2837,3669401.158057912
2841,4884086.369526931
2842,5114839.202109087
2843,5114839.202109087
2851,2882439.0659242566
2854,6188951.330760452
2860,3170091.2310410864
2863,2477694.3317701216
2869,3905490.4662255994
2874,1572622.1847675105
2876,1236455.7443088777
2877,4074302.7185662743
2878,3940958.0850038077
2882,5820129.11329871
2887,3303825.89535699
2889,3839544.4805221404
2890,3436365.40775721
2903,4491157.078825681
2906,2305917.6915119863
2910,5220167.044765373
2912,5461545.451403293
2913,3040767.156603721
2918,4519954.710548764
2921,3096462.057797058
2922,5380052.218777176
2925,6948062.097562366
2927,3668733.4541588156
2930,3669401.158057912
2936,2990718.7253490966
2937,2305917.6915119863
2943,4517752.007363952
2946,562404.9031940744
2947,3002172.5959580103
2949,637911.8120609144
2952,3436365.40775721
2953,2595378.468540123
2955,3851978.831251245
2957,3303825.89535699
2960,3840378.397840625
2962,2346832.1354625
2963,3940958.0850038077
2969,5273480.935905071
2977,3002172.5959580103
2979,3722474.850334935
2980,5255768.265922086
2992,5698751.98908508
2994,5333850.583188656
3002,4173631.31205032
3008,6210123.167853839
3009,1572622.1847675105
3011,3274563.4402223914
3016,4931979.212556714
3022,4500712.531264983
3023,3840378.397840625
3031,3940958.0850038077
3035,3669401.158057912
3039,4342366.7339975275
3045,7390032.808933498
3048,3940958.0850038077
3052,2882439.0659242566
3055,5134648.898822476
3056,4695542.111781848
3058,1759267.3721240205
3068,5069572.076514408
3069,5683310.406987797
3070,6030286.06953426
3072,4628536.042790362
3073,4923374.547144586
3074,5525530.072593919
3075,4352947.71666593
3077,5273480.935905071
3080,3669401.158057912
3091,6121362.989622376
3102,3322805.5004930696
3106,3322805.5004930696
3116,3686170.356368881
3123,2579666.425993439
3124,3533555.1880445043
3126,3890513.4934465885
3130,3558616.9092872757
3137,1637271.0625005825
3139,2085989.9828964022
3146,4819688.079887016
3147,4013934.259945812
3152,3506980.808694472
3160,3274107.417168342
3166,2844072.2201801846
3168,3441285.6964212144
3170,3395914.04168864
3172,4094851.7123669586
3173,5328186.049586246
3176,896193.7076612231
3177,1955646.8410026531
3197,3358382.160154013
3200,4143494.0297853854
3201,4196982.848445944
3204,3709260.4195221025
3206,4317118.637552035
3210,3218260.959850646
3219,2579666.425993439
3220,2514465.4080702486
3229,2556158.2006898946
3232,4630207.004164168
3235,2907362.8736390127
3236,2794619.920858195
3239,2245050.263313918
3240,650451.4112341413
3249,3217527.319715258
3257,3735164.768094514
3260,5045843.701088741
3262,4165102.140949607
3264,2085989.9828964022
3267,3217527.319715258
3268,2628470.768910477
3272,3431934.8398652845
3278,4252985.458396338
3286,3019864.7893462977
3290,2070705.2933006028
3291,2514465.4080702486
3292,4213697.307455486
3293,3341727.953434275
3296,2362568.535345535
3305,3155674.676894363
3308,2990079.9483808167
3309,2978405.853987562
3315,2579666.425993439
3319,2753871.0227007307
3320,2990079.9483808167
3326,4317118.637552035
3330,4084089.9704826665
3333,2911823.6559625166
3334,4756762.927469987
3337,4024315.3353501232
3341,3047673.704681171
3342,3446832.8291513347
3343,2852455.9011522294
3345,3501224.6794466786
3346,3380424.8913770737
3347,552124.0060213102
3355,3647391.081735724
3358,2362568.535345535
3359,2753871.0227007307
3361,5058830.943478009
3362,4490133.500118388
3364,896193.7076612231
3365,2390509.3379693823
3367,3009020.1261770944
3369,3709260.4195221025
3374,4024315.3353501232
3386,2691401.4710008223
3389,1861866.7185377814
3390,3155674.676894363
3395,3278804.543197854
3403,3991058.894333395
3410,2885064.056076229
3411,3455936.5718615614
3413,2376243.2966894163
3417,3839456.8780900654
3419,3994862.519929994
3425,1861866.7185377814
3426,1861866.7185377814
3429,624304.8593674427
3433,2844072.2201801846
3436,4252985.458396338
3445,1861866.7185377814
3447,3380424.8913770737
3448,4132572.2456650375
3454,3009020.1261770944
3461,2907362.8736390127
3468,3979507.8081946126
3470,2579666.425993439
3475,2376243.2966894163
3482,3047673.704681171
3484,3028517.8895306583
3491,6300681.725784086
3492,514363.62717377924
3496,2362568.535345535
3500,3358382.160154013
3514,504114.09394001856
3524,3726020.7036972693
3526,4012442.926558177
3527,4143494.0297853854
3528,2959234.753723871
3532,4247132.726475355
3534,3988162.965208944
3535,3418201.171711841
3539,3994862.519929994
3540,3009020.1261770944
3555,3232227.5983335413
3563,2245050.263313918
3569,2345237.4825490853
3572,3994862.519929994
3575,3501224.6794466786
3584,3028517.8895306583
3588,3828469.758369304
3597,4196982.848445944
3598,3278804.543197854
3601,2514465.4080702486
3612,3997177.914392391
3614,2640625.404064285
3615,1948320.6941194823
3618,3960201.2758334237
3625,2728686.9526928836
3655,1434937.879738126
3661,2376243.2966894163
3665,4007922.0194190973
3666,896193.7076612231
3675,3358382.160154013
3683,5541185.001481829
3685,2085989.9828964022
3688,3392497.2560701827
3690,4925300.391216882
3697,2990079.9483808167
3710,1026854.7467435298
3716,2991262.7496487433
3727,3155674.676894363
3738,2703931.858031543
3745,2045283.6751698656
3749,4756762.927469987
3754,4816685.1538836295
3776,2753871.0227007307
3778,5344364.494495385
3784,3698279.90072551
3786,2514465.4080702486
3788,2245050.263313918
3791,3464901.367309316
3803,3431934.8398652845
3809,4630448.432682543
3811,2579666.425993439
3817,2852455.9011522294
3820,3313833.160937532
3824,3224373.9013812337
3826,2311122.8205349916
3829,509270.58179967693
3831,3274712.6053599315
3832,3206758.7263621893
3836,1604792.7748733044
3845,3092566.88145052
3846,2491807.182016811
3848,2785105.730070538
3849,2303753.6953950212
3857,1814662.4237976852
3859,2282349.8229347034
3861,2730025.5550417197
3867,3069706.723832948
3876,2274519.120043744
3877,2276698.2332364856
3878,941118.79958012
3883,1794535.6123976428
3885,2484720.1267725877
3889,1924657.4314475462
3890,2282349.8229347034
3891,2905280.75008527
3913,2128338.033704082
3920,3809721.773443116
3922,1633380.31331692
3930,2274519.120043744
3931,3210484.4579696488
3934,4129688.9551826767
3941,2935413.9459289587
3942,693416.9386646989
3945,2282349.8229347034
3950,289956.7375738573
3951,1091298.0715934315
3959,364413.78130639315
3960,901154.8891690692
3962,1411068.9514828494
3972,4129688.9551826767
3982,1794535.6123976428
3984,2792276.957672433
3986,1887153.8917763364
3988,3008608.3024084438
3989,3330726.0946779284
3990,2557776.263436176
3991,2311122.8205349916
3995,1757032.072726433
3997,2207611.466599334
4000,2557776.263436176
4002,2127010.833455686
4007,1794535.6123976428
4010,2470585.286523872
4012,3164441.040432221
4013,1796387.8663758005
4019,2269952.726399894
4028,83430.04639543095
4032,2585539.3313793917
4035,2559630.9425284057
4038,2207611.466599334
4040,3287096.106956196
4042,2303753.6953950212
4046,3121346.40665663
4054,2575283.4625943312
4065,3716544.703483529
4073,1796387.8663758005
4074,994583.4159640257
4084,1768258.280695304
4106,2415527.446816643
4108,1127273.9575115987
4109,1184288.5061733867
4110,3613352.662812236
4111,2282349.8229347034
4112,2792276.957672433
4113,1420954.7084839873
4115,718676.1212454642
4119,2075909.5041652073
4123,3121066.676207031
4129,2164514.373126895
4131,1777158.8841264753
4133,1428235.5933752868
4138,3121346.40665663
4143,2048278.30024667
4146,2048278.30024667
4151,1777158.8841264753
4161,994583.4159640257
4163,2207611.466599334
4166,785765.4746236034
4168,2476334.722278358
4171,1814662.4237976852
4180,2127010.833455686
4185,1768258.280695304
4189,3135320.6101770853
4190,1428235.5933752868
4191,2415527.446816643
4197,1777158.8841264753
4201,1777158.8841264753
4208,2476334.722278358
4213,1796387.8663758005
4219,3647341.9368119314
4221,3093666.0454070037
4226,1428235.5933752868
4233,2585539.3313793917
4241,1411068.9514828494
4245,3366425.8688599593
4256,2209361.690025788
4261,2491807.182016811
4262,3040037.436022076
4268,159755.35313034197
4274,288244.82120852964
4278,1757032.072726433
4279,2164514.373126895
4280,3224202.4368606075
4289,2282349.8229347034
4291,2857693.794599232
4294,2521623.252293443
4301,3135320.6101770853
4308,2345229.230445558
4310,3311529.6010230123
4312,2666361.409436038
4315,2559630.9425284057
4321,2735592.8539030193
4325,2278097.3488514684
4326,1916186.4229487623
4327,1768258.280695304
4328,839733.7837439713
4329,2102714.149645777
4341,1887153.8917763364
4343,2207611.466599334
4349,2470585.286523872
4350,1428235.5933752868
4357,1916186.4229487623
4359,1814662.4237976852
4362,403991.77400334243
4364,1777158.8841264753
4366,1939649.589509143
4369,403991.77400334243
4376,2914847.8513828088
4380,2892660.2172023933
4381,2448930.1350387344
4383,1184288.5061733867
4388,1924657.4314475462
4395,3617669.459163568
4396,2809183.936624873
4407,1604792.7748733044
4414,2438235.089610068
4415,1579834.697538945
4416,3237743.037535813
4419,718676.1212454642
4425,2415527.446816643
4427,3164441.040432221
4432,1777158.8841264753
4433,2476334.722278358
4435,3092566.88145052
4440,3069706.723832948
4441,600846.575653863
4443,1457629.2961994885
4446,3617669.459163568
4454,2864259.8517041993
4462,2214812.330102145
4474,3046389.947124319
4481,994583.4159640257
4484,3554897.588356259
4489,1980771.0363319397
4491,1955448.0227645838
4492,2463233.0039143474
4505,1468296.636542943
4510,1348958.9417163725
4520,2214812.330102145
4521,2164514.373126895
4522,2164514.373126895
4529,901154.8891690692
4531,1733676.628655708
4532,1955448.0227645838
4557,2227929.246169773
4561,2298108.06905302
4562,2157932.5521384715
4564,1680782.0631153132
4566,1035419.1623178776
4571,2348947.9873579266
4581,2316921.256291035
4584,3551566.0261542383
4585,1976913.6461684792
4590,2227929.246169773
4594,2029948.6483464548
4595,1311007.5339029043
4596,1861137.1063066828
4598,1991823.5747416327
4601,2227929.246169773
4604,3019558.0140447966
4605,2963464.6141479965
4610,1924766.195052654
4618,1679737.4380212699
4619,2243210.175053826
4620,1324827.697210957
4623,2685086.792514441
4628,1539571.8133392143
4635,1721100.9107892776
4645,1272928.8016785623
4652,2321795.854150128
4654,1367612.8150965322
4655,2348947.9873579266
4656,1928472.211238279
4657,612951.2317240717
4661,764389.7974752086
4662,1272928.8016785623
4663,779389.0274546202
4665,2245476.0993500585
4670,2014864.5553299522
4671,2015598.195465343
4672,2300603.4239811
4675,1272928.8016785623
4676,1367612.8150965322
4678,2304257.1881868676
4681,1192475.407981657
4684,1676057.3876027588
4687,1192475.407981657
4697,2795990.4176760786
4705,1961040.4198879008
4707,1979024.8122959577
4714,1772620.585798887
4715,1850686.9945705081
4717,1421361.5036372372
4721,1415348.5230342776
4725,2157932.5521384715
4726,1565130.479925947
4730,2409251.680462568
4732,1840622.7151309275
4734,1784439.4125384905
4735,1431418.7041400245
4741,1979907.6470043748
4750,2112696.909025825
4757,1428073.581384201
4760,2112696.909025825
4765,1565130.479925947
4767,1155480.9270022248
4769,1711505.8569499596
4770,933414.0509683829
4773,1421361.5036372372
4775,903225.2158008615
4779,1988818.801420414
4783,3808616.512846961
4787,1367612.8150965322
4794,2110546.3335633404
4796,2167561.9874678943
4797,1428073.581384201
4801,2112696.909025825
4806,1939129.1885751842
4808,2317076.3948942847
4814,3089064.123472619
4820,1691347.9665294208
4825,1850686.9945705081
